Row_ID,Host_Name,Planet_Name,Number_of_Planets_in_System,Orbital_Period_days,Semi_Major_Axis_AU,Planet_Radius_jupiter_Radii,Distance_to_Star_pc,Effective_temperature_K,Stellar_Mass_solar_Mass,st_sp,st_spstr
3472,MOA-2011-BLG-293L,MOA-2011-BLG-293L b,1,,1.1,,7720,,0.86,,
3473,MOA-2011-BLG-322L,MOA-2011-BLG-322L b,1,,4.3,,7560,,0.39,,
3474,MOA-2012-BLG-006L,MOA-2012-BLG-006L b,1,,10.2,,5300,,0.49,,
3475,MOA-2012-BLG-505L,MOA-2012-BLG-505L b,1,,0.9,,7210,,0.1,,
3476,MOA-2013-BLG-605L,MOA-2013-BLG-605L b,1,,0.94,,,,0.03,,
3477,MOA-2016-BLG-227L,MOA-2016-BLG-227L b,1,,1.67,,6500,,0.29,,
3478,MOA-bin-1L,MOA-bin-1L b,1,,8.3,,5100,,0.75,,
3479,MXB 1658-298,MXB 1658-298 b,1,760,1.613,,,,1.98,,
3480,NGC 2682 Sand 364,NGC 2682 Sand 364 b,1,121.71,0.53,,1693.67,4284,9.06,5.3,K3 III
3481,NGC 2682 Sand 978,NGC 2682 Sand 978 b,1,511.21,,,628.93,4200,1.37,5.4,K4 III
3482,NGC 2682 YBP 1194,NGC 2682 YBP 1194 b,1,6.959,,,,5780,1.01,4.5,G5 V
3483,NGC 2682 YBP 1514,NGC 2682 YBP 1514 b,1,5.118,,,,5725,0.96,4.5,G5 V
3484,NGC 2682 YBP 401,NGC 2682 YBP 401 b,1,4.087,,,,6165,1.14,3.9,F9 V
3485,NGC 4349 127,NGC 4349 127 b,1,677.79999,1.68,,2200,4445,0.64,,
3486,NGTS-1,NGTS-1 b,1,2.647298,0.0326,1.33,224,3916,0.62,6,M0.5
3487,NGTS-3 A,NGTS-3 A b,1,1.6753728,0.023,1.48,1010,5600,1.02,4.6,G6 V
3488,NN Ser,NN Ser c,2,5573.55,5.35,,500,57000,0.54,,WD
3489,NN Ser,NN Ser d,2,2883.5,3.43,,500,57000,0.54,,WD
3490,NY Vir,NY Vir b,1,2985.7,,,,,,,
3491,OGLE-2003-BLG-235L,OGLE-2003-BLG-235L b,1,,4.3,,5800,,0.63,5,K V
3492,OGLE-2005-BLG-071L,OGLE-2005-BLG-071L b,1,,3.6,,3200,,0.46,,
3493,OGLE-2005-BLG-169L,OGLE-2005-BLG-169L b,1,,3.5,,4100,,0.69,5.5,K5
3494,OGLE-2005-BLG-390L,OGLE-2005-BLG-390L b,1,3285,2.6,,6600,,0.22,,
3495,OGLE-2006-BLG-109L,OGLE-2006-BLG-109L b,2,1788.5,2.3,,1510,,0.51,,
3496,OGLE-2006-BLG-109L,OGLE-2006-BLG-109L c,2,4927.5,4.5,,1510,,0.51,,
3497,OGLE-2007-BLG-349L A,OGLE-2007-BLG-349L AB c,1,2557,2.59,,2760,,0.41,6,M
3498,OGLE-2007-BLG-368L,OGLE-2007-BLG-368L b,1,,3.3,,5900,,0.64,,
3499,OGLE-2008-BLG-092L,OGLE-2008-BLG-092L b,1,,18,,8100,,0.71,,
3500,OGLE-2008-BLG-355L,OGLE-2008-BLG-355L b,1,,1.7,,6800,,0.37,,
3501,OGLE-2011-BLG-0251L,OGLE-2011-BLG-0251L b,1,,2.72,,2570,,0.26,6,M
3502,OGLE-2011-BLG-0265L,OGLE-2011-BLG-0265L b,1,,1.89,,4380,,0.21,,
3503,OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L b,2,,4,,4019,,1.06,4.5,G5 V
3504,OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L c,2,,4.8,,4019,,1.06,4.5,G5 V
3505,OGLE-2012-BLG-0358L,OGLE-2012-BLG-0358L b,1,,0.87,,1760,,0.02,,
3506,OGLE-2012-BLG-0406L,OGLE-2012-BLG-0406L b,1,,3.45,,4970,,0.44,,
3507,OGLE-2012-BLG-0563L,OGLE-2012-BLG-0563L b,1,,0.9,,1300,,0.34,,
3508,OGLE-2012-BLG-0724L,OGLE-2012-BLG-0724L b,1,,1.6,,6700,,0.29,6,M V
3509,OGLE-2012-BLG-0950L,OGLE-2012-BLG-0950L b,1,,2.7,,3000,,0.56,6,M V
3510,OGLE-2013-BLG-0102L,OGLE-2013-BLG-0102L b,1,,0.8,,3040,,0.1,,
3511,OGLE-2013-BLG-0132L,OGLE-2013-BLG-0132L b,1,,3.6,,3900,,0.54,,
3512,OGLE-2013-BLG-0341L B,OGLE-2013-BLG-0341L B b,1,,0.883,,1161,,0.15,,
3513,OGLE-2013-BLG-1721L,OGLE-2013-BLG-1721L b,1,,2.6,,6300,,0.46,,
3514,OGLE-2014-BLG-0124L,OGLE-2014-BLG-0124L b,1,,3.11,,4100,,0.71,,
3515,OGLE-2014-BLG-0676L,OGLE-2014-BLG-0676L b,1,,4.4,,2220,,0.62,,
3516,OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L b,2,,1.9,,6400,,0.4,,
3517,OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L c,2,,2.5,,6400,,0.4,,
3518,OGLE-2014-BLG-1760L,OGLE-2014-BLG-1760L b,1,,1.75,,6860,,0.51,,
3519,OGLE-2015-BLG-0051L,OGLE-2015-BLG-0051L b,1,,0.73,,8200,,0.1,,
3520,OGLE-2015-BLG-0954L,OGLE-2015-BLG-0954L b,1,,1.2,,600,,0.33,,
3521,OGLE-2015-BLG-0966L,OGLE-2015-BLG-0966L b,1,,2.1,,2500,,0.38,,
3522,OGLE-2016-BLG-0263L,OGLE-2016-BLG-0263L b,1,,5.4,,6500,,0.13,,
3523,OGLE-2016-BLG-0613L AB,OGLE-2016-BLG-0613L AB b,1,,6.4,,3410,,0.72,,
3524,OGLE-2016-BLG-1190L,OGLE-2016-BLG-1190L b,1,1224,2.17,,6770,,0.88,,
3525,OGLE-2016-BLG-1195L,OGLE-2016-BLG-1195L b,1,,1.16,,3910,,0.08,,
3526,OGLE-2017-BLG-0173L,OGLE-2017-BLG-0173L b,1,,3.913,,4705,,0.4,,
3527,OGLE-2017-BLG-0373L,OGLE-2017-BLG-0373L b,1,,2.424,,5915,,0.25,,
3528,OGLE-2017-BLG-0482L,OGLE-2017-BLG-0482L b,1,,1.8,,5800,,0.2,,
3529,OGLE-2017-BLG-1140L,OGLE-2017-BLG-1140L b,1,,1.02,,3458.4,,0.21,,
3530,OGLE-2017-BLG-1434L,OGLE-2017-BLG-1434L b,1,,1.18,,860,,0.23,,
3531,OGLE-2017-BLG-1522L,OGLE-2017-BLG-1522L b,1,,0.59,,,,0.04,,
3532,OGLE-TR-056,OGLE-TR-056 b,1,1.2119189,0.02383,1.363,,6050,,3.8,F8 V
3533,OGLE-TR-10,OGLE-TR-10 b,1,3.101278,0.0434,1.25,,5950,1.14,4.2,G2 V
3534,OGLE-TR-111,OGLE-TR-111 b,1,4.0144463,0.0473,1.019,,5040,0.85,5.2,K2 V
3535,OGLE-TR-113,OGLE-TR-113 b,1,1.4324752,0.02289,1.093,600,4790,0.78,5.4,K4 V
3536,OGLE-TR-132,OGLE-TR-132 b,1,1.689868,0.03035,1.2,2500,6210,1.3,3.5,F5 V
3537,OGLE-TR-182,OGLE-TR-182 b,1,3.9791,0.051,1.13,,5924,1.14,,
3538,OGLE-TR-211,OGLE-TR-211 b,1,3.67724,0.051,1.36,,6325,1.33,,
3539,OGLE2-TR-L9,OGLE2-TR-L9 b,1,2.4855335,0.0308,1.61,,6933,1.52,,
3540,Oph 11,Oph 11 b,1,7300000,243,,125,2375,0.02,6.9,M9
3541,PH1,PH1 b,1,138.317,0.652,0.551,1000,6407,1.53,3,F
3542,PH2,PH2 b,1,282.5255,0.828,0.903,346,5629,0.94,,
3543,POTS-1,POTS-1 b,1,3.1606296,0.03734,0.941,1200,4400,0.69,5.5,K5 V
3544,PSR B1257+12,PSR B1257+12 b,3,25.262,0.19,,600,,,,
3545,PSR B1257+12,PSR B1257+12 c,3,66.5419,0.36,,600,,,,
3546,PSR B1257+12,PSR B1257+12 d,3,98.2114,0.46,,600,,,,
3547,PSR B1620-26,PSR B1620-26 b,1,,23,,,,1.35,,
3548,PSR J1719-1438,PSR J1719-1438 b,1,0.09070629,0.0044,,1200,4500,1.4,,
3549,PSR J2322-2650,PSR J2322-2650 b,1,0.322964,0.0102,,230,,1.4,,
3550,Pr0201,Pr0201 b,1,4.4264,0.06,,177.47,6174,1.24,,
3551,Pr0211,Pr0211 b,2,2.1461,0.03176,,,5300,0.94,,
3552,Pr0211,Pr0211 c,2,4850,5.5,,,5300,0.94,,
3553,Proxima Cen,Proxima Cen b,1,11.186,0.0485,,1.29,3050,0.12,6.55,M5.5 V
3554,Qatar-1,Qatar-1 b,1,1.4200242,0.02332,1.143,,5013,0.84,,
3555,Qatar-2,Qatar-2 b,1,1.33711647,0.02153,1.254,,4645,0.74,,
3556,Qatar-3,Qatar-3 b,1,2.5079204,0.03783,1.096,,6007,1.15,4,G0 V
3557,Qatar-4,Qatar-4 b,1,1.8053564,0.02803,1.135,,5215,0.9,5.1,K1 V
3558,Qatar-5,Qatar-5 b,1,2.8792319,0.04127,1.107,,5747,1.13,4.2,G2 V
3559,ROXs 12,ROXs 12 b,1,,210,,120,3850,0.87,6,M0
3560,ROXs 42 B,ROXs 42 B b,1,,157,,135,,1,6,M0
3561,RR Cae,RR Cae b,1,4343.5,5.3,,,,0.44,6,M
3562,Ross 128,Ross 128 b,1,9.8658,0.0496,,3.38,3192,0.17,6.4,M4
3563,Ross 458,Ross 458 c,1,,1168,1.22,11.43,3621,0.49,6.05,M0.5
3564,SR 12 AB,SR 12 AB c,1,,,,,,,,
3565,SWEEPS-11,SWEEPS-11 b,1,1.796,0.03,1.13,8500,,1.1,,
3566,SWEEPS-4,SWEEPS-4 b,1,4.2,0.055,0.81,8500,,1.24,,
3567,TAP 26,TAP 26 b,1,10.79,0.0968,,147,4620,1.04,,
3568,TCP J05074264+2447555,TCP J05074264+2447555 b,1,,0.5,,380,,0.25,,
3569,TRAPPIST-1,TRAPPIST-1 b,7,1.51087081,0.01111,0.097,12.1,2559,0.08,,
3570,TRAPPIST-1,TRAPPIST-1 c,7,2.4218233,0.01521,0.094,12.1,2559,0.08,,
3571,TRAPPIST-1,TRAPPIST-1 d,7,4.04961,0.02144,0.069,12.1,2559,0.08,,
3572,TRAPPIST-1,TRAPPIST-1 e,7,6.099615,0.02817,0.082,12.1,2559,0.08,,
3573,TRAPPIST-1,TRAPPIST-1 f,7,9.20669,0.0371,0.093,12.1,2559,0.08,,
3574,TRAPPIST-1,TRAPPIST-1 g,7,12.35294,0.0451,0.101,12.1,2559,0.08,,
3575,TRAPPIST-1,TRAPPIST-1 h,7,18.767,,0.067,12.1,2559,0.08,,
3576,TYC 1422-614-1,TYC 1422-614-1 b,2,198.4,0.69,,759,4806,1.15,,
3577,TYC 1422-614-1,TYC 1422-614-1 c,2,559.3,1.37,,759,4806,1.15,,
3578,TYC 3318-01333-1,TYC 3318-01333-1 b,1,562,1.414,,555.32,4776,1.19,,
3579,TYC 3667-1280-1,TYC 3667-1280-1 b,1,26.468,0.21,,481,5130,1.87,,
3580,TYC 4282-00605-1,TYC 4282-00605-1 b,1,101.54,0.422,,700,4300,0.97,,
3581,TrES-1,TrES-1 b,1,3.03007,,1.13,150,5230,1.04,5,K0 V
3582,TrES-2,TrES-2 b,1,2.47063,,1.36,213,5850,1.36,4,G0 V
3583,TrES-3,TrES-3 b,1,1.30618581,0.02282,1.336,228,5650,0.93,4.4,G4 V
3584,TrES-4,TrES-4 b,1,3.55395,,1.61,492,6200,1.08,3.8,F8 V
3585,TrES-5,TrES-5 b,1,1.48224686,0.02459,1.194,360,5171,0.9,,
3586,UKIRT-2017-BLG-001L,UKIRT-2017-BLG-001L b,1,,4.18,,6300,,0.81,,
3587,USco CTIO 108,USco CTIO 108 b,1,,670,,,2700,0.06,6.7,M7
3588,UZ For,UZ For b,2,5840,5.9,,,,0.7,,
3589,UZ For,UZ For c,2,1916.25,2.8,,,,0.7,,
3590,V0391 Peg,V0391 Peg b,1,1170,1.7,,1400,29300,0.5,,sdBV
3591,V830 Tau,V830 Tau b,1,4.927,0.057,,150,4250,1,,
3592,VHS J125601.92-125723.9,VHS J125601.92-125723.9 b,1,,102,,12.7,2620,0.07,6.75,M7.5
3593,WASP-1,WASP-1 b,1,2.5199454,0.03889,1.483,408,,1.24,3.7,F7 V
3594,WASP-10,WASP-10 b,1,3.0927616,0.03781,1.08,90,4675,0.75,5.5,K5 V
3595,WASP-100,WASP-100 b,1,2.84938,,1.33,331.84,6900,0.77,3.2,F2
3596,WASP-101,WASP-101 b,1,3.58572,,1.43,197.88,6380,1.41,3.6,F6
3597,WASP-103,WASP-103 b,1,0.925542,0.01985,1.528,470,6110,1.22,3.8,F8 V
3598,WASP-104,WASP-104 b,1,1.7554137,0.02918,1.137,143,5475,1.08,4.8,G8
3599,WASP-105,WASP-105 b,1,7.87288,0.075,0.96,,5070,0.89,5.2,K2
3600,WASP-106,WASP-106 b,1,9.28971,,1.02,283,6055,0.93,3.9,F9
3601,WASP-107,WASP-107 b,1,5.72149,0.055,0.94,,4430,0.69,5.6,K6
3602,WASP-11,WASP-11 b,1,3.72247,,1.11,121.7,4800,1.42,5.3,K3 V
3603,WASP-113,WASP-113 b,1,4.54216875,0.05885,1.409,360,5890,1.32,4.1,G1
3604,WASP-114,WASP-114 b,1,1.5487743,0.02851,1.339,460,5940,1.29,4,G0
3605,WASP-117,WASP-117 b,1,10.02165,,1.06,156.37,6040,1.29,3.9,F9
3606,WASP-118,WASP-118 b,1,4.0460435,0.05453,1.44,,6410,1.32,3.6,F6
3607,WASP-119,WASP-119 b,1,2.49979,0.0363,1.4,333,5650,1.02,4.5,G5
3608,WASP-12,WASP-12 b,1,1.09142,,1.82,,6300,1.2,,
3609,WASP-120,WASP-120 b,1,3.6112706,0.0514,1.473,437,6450,1.39,3.5,F5
3610,WASP-121,WASP-121 b,1,1.2749255,0.02544,1.865,270,6459,1.35,3.6,F6 V
3611,WASP-123,WASP-123 b,1,2.9776412,0.04263,1.318,214,5740,1.17,4.5,G5
3612,WASP-124,WASP-124 b,1,3.37265,0.0449,1.24,433,6050,1.07,3.9,F9
3613,WASP-126,WASP-126 b,1,3.2888,0.0449,0.96,234,5800,1.12,4.2,G2
3614,WASP-127,WASP-127 b,1,4.178062,0.052,1.37,102,5620,1.08,,
3615,WASP-129,WASP-129 b,1,5.748145,0.0628,0.93,246,5900,1,4.1,G1
3616,WASP-13,WASP-13 b,1,4.35301,,1.22,155,5950,0.72,,
3617,WASP-130,WASP-130 b,1,11.55098,0.1012,0.89,180,5625,1.04,4.6,G6
3618,WASP-131,WASP-131 b,1,5.322023,0.0607,1.22,250,6030,1.06,4,G0
3619,WASP-132,WASP-132 b,1,7.133521,0.067,0.87,120,4775,0.8,5.4,K4
3620,WASP-133,WASP-133 b,1,2.176423,0.0345,1.21,547,5700,1.16,4.4,G4
3621,WASP-135,WASP-135 b,1,1.4013794,0.0243,1.3,300,5675,0.98,4.5,G5 V
3622,WASP-136,WASP-136 b,1,5.215357,0.0661,1.38,164,6260,1.41,,
3623,WASP-138,WASP-138 b,1,3.634433,0.0494,1.09,308,6272,1.22,,
3624,WASP-139,WASP-139 b,1,5.924262,0.062,0.8,230,5310,0.92,5,K0
3625,WASP-14,WASP-14 b,1,2.24375,,1.38,160,6475,1.62,,
3626,WASP-140,WASP-140 b,1,2.2359835,0.0323,1.44,180,5260,0.9,5,K0
3627,WASP-141,WASP-141 b,1,3.310651,0.0469,1.21,570,5900,1.25,3.9,F9
3628,WASP-142,WASP-142 b,1,2.052868,0.0347,1.53,840,6010,1.33,3.8,F8
3629,WASP-15,WASP-15 b,1,3.7521,,1.41,,6300,1.18,3.7,F7
3630,WASP-151,WASP-151 b,1,4.533471,0.055,1.13,,5871,1.08,4.1,G1
3631,WASP-153,WASP-153 b,1,3.332609,0.048,1.55,430,5914,1.34,4,G0
3632,WASP-156,WASP-156 b,1,3.836169,0.0453,0.51,140,4910,0.84,5.3,K3
3633,WASP-157,WASP-157 b,1,3.9516205,0.0529,1.065,,5838,1.26,4.2,G2 V
3634,WASP-16,WASP-16 b,1,3.1186,,1.22,207.84,5700,1.78,,
3635,WASP-167,WASP-167 b,1,2.0219596,0.0365,1.58,381,7000,1.59,3.1,F1 V
3636,WASP-17,WASP-17 b,1,3.73543,,1.87,400,6550,2.28,3.4,F4
3637,WASP-18,WASP-18 b,1,0.94145,,1.2,105.49,6431,1.46,3.6,F6 IV/V
3638,WASP-19,WASP-19 b,1,0.78883899,0.01634,1.392,250,5568,0.9,4.8,G8 V
3639,WASP-2,WASP-2 b,1,2.152226,0.03138,1.071,166,5200,0.89,5.1,K1 V
3640,WASP-20,WASP-20 b,1,4.8996284,0.06,1.462,210,5940,1.2,3.9,F9
3641,WASP-21,WASP-21 b,1,4.322482,0.052,1.07,242,5800,0.89,4.3,G3 V
3642,WASP-22,WASP-22 b,1,3.53269,,1.23,300,6000,1.46,4.1,G1 V
3643,WASP-23,WASP-23 b,1,2.9444256,0.0376,0.962,,5150,0.78,,
3644,WASP-24,WASP-24 b,1,2.34121,,1.38,337.78,6075,1.43,,
3645,WASP-25,WASP-25 b,1,3.76483,,1.07,193.29,5750,0.67,,
3646,WASP-26,WASP-26 b,1,2.7566,,1.21,250,6034,0.86,,
3647,WASP-28,WASP-28 b,1,3.40883,0.04469,1.213,410,6150,1.02,3.8,F8
3648,WASP-29,WASP-29 b,1,3.92273,,0.77,70,4800,0.77,,
3649,WASP-3,WASP-3 b,1,2.71866,,1.42,220,6140,1.62,,
3650,WASP-31,WASP-31 b,1,3.4059096,0.04659,1.549,360,6302,1.16,,
3651,WASP-32,WASP-32 b,1,2.71866,,0.96,232.42,6140,0.72,,
3652,WASP-33,WASP-33 b,1,1.21987,,1.6,116.14,7308,1.85,2.5,A5
3653,WASP-34,WASP-34 b,1,4.31768,,1,120,5700,0.96,,
3654,WASP-35,WASP-35 b,1,3.16158,,1.3,,5990,1.05,,
3655,WASP-36,WASP-36 b,1,1.53736596,0.02677,1.327,450,5959,1.08,,
3656,WASP-37,WASP-37 b,1,3.577469,0.0446,1.16,343,5800,0.93,,
3657,WASP-38,WASP-38 b,1,6.87188,,1.23,110,6180,1.76,3.8,F8 V
3658,WASP-39,WASP-39 b,1,4.055259,0.0486,1.27,230,5400,0.93,,
3659,WASP-4,WASP-4 b,1,2.14363,,1.33,300,5920,0.87,4.7,G7 V
3660,WASP-41,WASP-41 b,2,3.0524,,1.1,180,5545,0.81,,
3661,WASP-41,WASP-41 c,2,421,1.07,,180,5545,0.81,,
3662,WASP-42,WASP-42 b,1,4.9816819,0.0561,1.122,160,5315,0.95,,
3663,WASP-43,WASP-43 b,1,0.813475,0.0142,0.93,80,4400,0.58,5.7,K7 V
3664,WASP-44,WASP-44 b,1,2.4238039,0.03473,1.14,,5410,0.95,,
3665,WASP-45,WASP-45 b,1,3.12609,,1.14,225.07,5140,0.95,5.2,K2 V
3666,WASP-46,WASP-46 b,1,1.43036763,0.02335,1.174,,5600,0.83,4.6,G6 V
3667,WASP-47,WASP-47 b,4,4.1591289,,1.127,200,5552,1.04,,
3668,WASP-47,WASP-47 c,4,588.5,1.393,,200,5552,1.04,,
3669,WASP-47,WASP-47 d,4,9.03077,,0.319,200,5552,1.04,,
3670,WASP-47,WASP-47 e,4,0.789592,,0.161,200,5552,1.04,,
3671,WASP-48,WASP-48 b,1,2.14363,,1.5,,5920,0.88,,
3672,WASP-49,WASP-49 b,1,2.78174,,1.11,170,5600,0.92,4.6,G6 V
3673,WASP-5,WASP-5 b,1,1.6284279,0.0267,1.087,300,5700,0.96,4.4,G4 V
3674,WASP-50,WASP-50 b,1,1.9551,,1.22,230,5400,1.06,,
3675,WASP-52,WASP-52 b,1,1.7497798,0.0272,1.27,140,5000,0.87,5.2,K2 V
3676,WASP-53,WASP-53 b,1,3.3098443,0.04101,1.074,,4953,0.84,,
3677,WASP-53,WASP-53 c,1,2840,3.73,,,4953,0.84,,
3678,WASP-54,WASP-54 b,1,3.69364,,1.58,200,6100,1.08,3.9,F9
3679,WASP-55,WASP-55 b,1,4.46563,,1.33,330,5900,1.11,,
3680,WASP-56,WASP-56 b,1,4.6171,,0.94,255,5600,0.71,4.6,G6
3681,WASP-57,WASP-57 b,1,2.83891856,0.03769,1.05,455,5600,0.89,4.6,G6
3682,WASP-58,WASP-58 b,1,5.01718,,1.43,300,5800,1.06,4.2,G2 V
3683,WASP-59,WASP-59 b,1,7.919585,0.0697,0.775,125,4650,0.72,5.5,K5 V
3684,WASP-6,WASP-6 b,1,4.305,,1.03,,5900,0.55,,
3685,WASP-60,WASP-60 b,1,4.305,,0.88,400,5900,1.19,4.1,G1 V
3686,WASP-61,WASP-61 b,1,3.8559,,1.41,480,6250,1.82,,
3687,WASP-62,WASP-62 b,1,4.41195,,1.32,160,6230,1.11,,
3688,WASP-63,WASP-63 b,1,4.37808,,1.41,330,5550,1.28,,
3689,WASP-64,WASP-64 b,1,1.5732918,0.02648,1.271,350,5400,1,4.7,G7
3690,WASP-65,WASP-65 b,1,2.3114243,0.0334,1.112,310,5600,0.93,4.6,G6
3691,WASP-66,WASP-66 b,1,4.08605,,1.4,380,6600,1.33,,
3692,WASP-67,WASP-67 b,1,4.61442,,1.15,225,5200,0.91,,
3693,WASP-68,WASP-68 b,1,5.0843,,1.32,244.67,5910,1.49,4,G0
3694,WASP-69,WASP-69 b,1,3.86814,,1.11,50,4700,0.98,5.5,K5
3695,WASP-7,WASP-7 b,1,4.9546416,0.0617,1.33,140,6400,1.28,,
3696,WASP-70 A,WASP-70 A b,1,3.7130203,0.04853,1.164,245,5763,1.11,4.4,G4
3697,WASP-71,WASP-71 b,1,2.90367,,1.18,345,6050,0.76,3.8,F8
3698,WASP-72,WASP-72 b,1,2.21673,,1.29,340,6250,2.78,3.7,F7
3699,WASP-73,WASP-73 b,1,4.08722,,1.42,363.39,6030,2.52,3.9,F9
3700,WASP-74,WASP-74 b,1,2.13775,,1.36,120,5990,0.98,3.9,F9
3701,WASP-75,WASP-75 b,1,2.484193,0.0375,1.27,260,6100,1.14,3.9,F9
3702,WASP-76,WASP-76 b,1,1.809886,0.033,1.83,120,6250,1.46,3.7,F7
3703,WASP-77 A,WASP-77 A b,1,1.36003,,1.38,93,5365,1.49,4.8,G8 V
3704,WASP-78,WASP-78 b,1,2.17518,,1.93,550,6100,1.87,,
3705,WASP-79,WASP-79 b,1,3.66238,,1.67,240,6600,1.43,,
3706,WASP-8,WASP-8 b,2,2.70579,,1.13,87,6480,1.34,4.8,G8 V
3707,WASP-8,WASP-8 c,2,4323,5.28,,87,6480,1.34,4.8,G8 V
3708,WASP-80,WASP-80 b,1,3.06785234,0.0344,0.999,60,4143,0.58,5.7,K7 V
3709,WASP-81,WASP-81 b,1,2.7164762,0.03908,1.429,,5870,1.08,,
3710,WASP-82,WASP-82 b,1,2.70579,,1.62,200,6480,1.48,3.5,F5
3711,WASP-83,WASP-83 b,1,4.971252,0.059,1.04,300,5510,1.11,4.8,G8
3712,WASP-84,WASP-84 b,1,8.5234865,0.0771,0.942,125,5314,0.84,5,K0
3713,WASP-85 A,WASP-85 A b,1,2.6556777,0.039,1.24,,6112,1.09,4.5,G5 V
3714,WASP-88,WASP-88 b,1,4.954,,1.46,482.05,6430,0.94,3.6,F6
3715,WASP-89,WASP-89 b,1,3.3564227,0.0427,1.04,,5130,0.92,5.3,K3
3716,WASP-90,WASP-90 b,1,3.916243,0.0562,1.63,340,6430,1.55,3.6,F6
3717,WASP-91,WASP-91 b,1,2.798581,0.037,1.03,150.72,4920,0.84,5.3,K3
3718,WASP-92,WASP-92 b,1,2.1746742,0.0348,1.461,530,6280,1.19,3.7,F7
3719,WASP-93,WASP-93 b,1,2.7325321,0.04211,1.597,250,6700,1.33,3.4,F4
3720,WASP-94 A,WASP-94 A b,1,3.95019,,1.58,180,6170,1.67,3.8,F8
3721,WASP-94 B,WASP-94 B b,1,2.00839,0.0335,,180,6040,1.24,3.9,F9
3722,WASP-95,WASP-95 b,1,2.18467,,1.23,140.79,5830,1.46,4.2,G2
3723,WASP-96,WASP-96 b,1,3.4252602,0.0453,1.2,,5540,1.06,4.8,G8
3724,WASP-97,WASP-97 b,1,2.07276,,1.14,145.98,5640,1.18,4.5,G5
3725,WASP-98,WASP-98 b,1,2.96264036,0.03762,1.144,,5473,0.81,4.7,G7
3726,WASP-99,WASP-99 b,1,5.75251,,1.02,154.77,6150,1.21,3.8,F8
3727,WD 0806-661,WD 0806-661 b,1,,2500,,19.2,,0.62,,
3728,WISEP J121756.91+162640.2 A,WISEP J121756.91+162640.2 A b,1,,8,0.934,10.1,575,0.03,8.85,T8.5
